what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312265399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312265399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312267051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312269186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312297350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312297366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312298706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312298784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312360255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312401418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312401418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312401511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312473160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312492549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312497225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312504238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312507402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312507402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312507402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312514619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312520245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312523565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312544450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312547474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312551261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312551261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312551261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312562982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312565445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312567019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312575357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312585052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312591084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312592502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312603646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312603662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312603662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312634179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312644076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334312649921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312653319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312654363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334312662296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312691037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312692564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312706217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312740974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312743499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312773720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334312774235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312808399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334312825762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312846507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312848144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312867610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312877118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312878599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312911703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312913371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312914104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334312920431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312922567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312923471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334312930921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334312934833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334312949453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334312958040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334312961391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334312962560
