what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587089324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587089339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587089449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587202556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587206951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334587211019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587212936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334587234959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334587235458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587246493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587252198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587252198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587252275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587254520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587256733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334587261549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587263606
error,log,,,"Internal Error",1334587264682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334587267254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334587268875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334587269436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334587281172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334587297335
