what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333978958586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333978976201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333978991164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979007110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979025505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979025521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979025536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979056071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333979078804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979103456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979103456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979103581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979112287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333979116406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979118075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979118091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979118107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979126938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979131618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979131634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979131697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979132430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979132773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979161732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333979171249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333979174947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979190955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979192235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333979200286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979252336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979254910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979316306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979316322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979316384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979991189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333979994301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979996218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979996218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333979996297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980074353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333980076459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980077842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980077858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980077873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980148339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333980150147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980154437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980154453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980154468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980245406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333980248348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333980249866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333980371942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333980373851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333980375338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333980375729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333980392238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980400203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980400203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980400266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980586417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980587042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980629635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333980672744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980674728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980737133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980739383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980819745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980821775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980821775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980821791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980856693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980857895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980859660
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333980860050
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1333980862549
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1333980862595
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1333980862611
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1333980862658
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1333980862720
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1333980862783
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1333980862783
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1333980862783
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1334032376640
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1334032376640
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1334032376640
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1334032376656
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1334032376656
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1334032376656
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1334032376656
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1334032376656
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1334032376671
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1334032376671
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1334032376671
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1334032376671
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1334032376671
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1334032376671
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1334032376671
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1334032376671
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1334032376671
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1334032376671
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1334032376703
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1334032376703
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1334032376703
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1334032376718
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1334032376718
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1334032376718
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1334032376718
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1334032376718
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1334032376718
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1334032376718
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1334032376718
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1334032376718
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1334032376718
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1334032376718
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1334032376718
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1334032376718
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1334032376718
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1334032376765
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1334032376765
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1334032376796
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1334032376796
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1334032376796
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1334032376796
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1334032376796
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1334032376796
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1334032376796
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1334032376796
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1334032376796
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1334032376796
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1334032376812
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1334032376812
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1334032376812
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1334032376812
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1334032376812
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1334032376812
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1334032376812
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1334032376828
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1334032376828
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1334032376875
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1334032376906
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1334032376906
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1334032376906
