what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151355616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151356130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151356130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151356239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151389998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151392071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151464609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339151470313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151471529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151471544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151471622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151536865
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151538814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151545188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151552015
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151582065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339151643364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339151647479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339151649178
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151660587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151676438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151676438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151676594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151704617
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151704649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151707719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151723664
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151739250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151768925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151775518
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151775549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151784231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151786054
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151788236
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151794268
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151810337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151821341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339151890621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339151893224
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151895546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151904072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151904087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151904181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151908529
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151919050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339151922167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339151926858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339151951749
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151957796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151964280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151964280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151964374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339151967507
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339151972058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339151992195
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339151996574
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339152003417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339152035664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339152037846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339152038345
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339152042195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152046091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152046091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152046153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152051593
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339152051624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152316119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152316134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152318285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152319516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339152321823
