what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338964565407
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1338964566449
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1338964566496
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338964567211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1338964593516
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1338964596503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338964598836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1338964624783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338964637516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1338964639229
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1338964644307
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338964661268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1338964671314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338964673199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1338964676267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1338964683541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338964690051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1338964692979
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1338964695393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338964820321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338964820321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338964820415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966019302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338966019848
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1338966023729
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338966023791
closed,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1338966023838
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338966025506
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338966027797
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338966029994
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338966034296
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338966034374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966035667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1338966035699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338966035964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966038489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966054152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966054168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966054168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966202857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966203964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1338966203995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338966204260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966207330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966209356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966209356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966209450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966868924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966870249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1338966870280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338966870513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338966873428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338967018549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338967018549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338967018674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968762498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968763807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1338968763838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338968764477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968766831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968768670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968768670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338968768732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338969013464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338969014648
