what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525399656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1333525409424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333525414936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333525417143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525422828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333525427185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333525454425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333525456056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525458090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333525461812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333525465217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525465636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525471018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525475764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525478650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333525485720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333525487278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525487696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525509497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333525515313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333525519348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333525519773
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333525544514
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333525548397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333525551659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526761248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526829145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526831699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333526841697
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333526892669
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333526897951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526900335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526943370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333526948590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527153701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527157846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527845409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527845455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527845798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527856490
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333527875068
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333527876112
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333527877640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333527878388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527909949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527912708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333527936398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333529693658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333529703375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531499062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531686555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531686570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531686633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531813027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531817275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531817275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531817369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531820805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531823382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531823397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333531823475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532547095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532571374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532581972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532586198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532907066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532912116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532912116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333532912288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333533152793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333533163278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333534104713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333534114102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333534123898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333534123898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333534123898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333534137740
